,Month,Hour,Year,Day,Count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,Day of week
217,1,7,2019,1,29,2019-01-01,46.0,41.5,36.0,97.0,83.5,76.0,21.0,11.2,0.0,0.0,1.0
218,1,7,2019,2,66,2019-01-02,41.0,38.3,37.0,97.0,92.2,79.0,15.0,10.8,8.0,1.0,2.0
219,1,7,2019,3,70,2019-01-03,52.0,40.5,31.0,97.0,85.4,53.0,13.0,7.5,0.0,1.0,3.0
220,1,7,2019,4,145,2019-01-04,67.0,46.0,30.0,96.0,66.7,31.0,10.0,3.8,0.0,1.0,4.0
221,1,7,2019,5,44,2019-01-05,73.0,49.1,32.0,93.0,66.4,24.0,13.0,4.3,0.0,0.0,5.0
222,1,7,2019,6,36,2019-01-06,75.0,53.9,34.0,100.0,84.7,53.0,17.0,7.6,0.0,0.0,6.0
223,1,7,2019,7,150,2019-01-07,76.0,67.2,58.0,97.0,82.8,58.0,14.0,8.0,3.0,0.0,0.0
224,1,7,2019,8,202,2019-01-08,77.0,61.6,52.0,100.0,78.9,42.0,20.0,4.4,0.0,0.0,1.0
225,1,7,2019,9,198,2019-01-09,62.0,53.5,43.0,76.0,45.8,35.0,17.0,12.1,0.0,0.0,2.0
226,1,7,2019,10,214,2019-01-10,60.0,51.2,40.0,86.0,56.5,32.0,10.0,3.3,0.0,0.0,3.0
227,1,7,2019,11,176,2019-01-11,63.0,55.0,43.0,97.0,82.5,65.0,12.0,4.4,0.0,0.0,4.0
228,1,7,2019,12,60,2019-01-12,62.0,54.9,42.0,97.0,72.8,42.0,17.0,8.3,0.0,1.0,5.0
229,1,7,2019,13,35,2019-01-13,53.0,45.6,38.0,79.0,66.1,54.0,15.0,12.3,6.0,0.0,6.0
230,1,7,2019,14,176,2019-01-14,50.0,43.8,36.0,86.0,70.2,57.0,14.0,6.9,0.0,0.0,0.0
231,1,7,2019,15,183,2019-01-15,51.0,49.4,47.0,86.0,74.5,63.0,9.0,4.0,0.0,0.0,1.0
232,1,7,2019,16,228,2019-01-16,58.0,54.3,50.0,96.0,90.5,83.0,7.0,2.5,0.0,0.0,2.0
233,1,7,2019,17,234,2019-01-17,77.0,61.2,48.0,96.0,75.6,32.0,9.0,4.6,0.0,1.0,3.0
234,1,7,2019,18,217,2019-01-18,66.0,59.9,50.0,97.0,92.6,84.0,17.0,8.8,0.0,0.0,4.0
235,1,7,2019,19,48,2019-01-19,65.0,51.6,35.0,78.0,46.6,31.0,25.0,17.3,8.0,1.0,5.0
236,1,7,2019,20,36,2019-01-20,55.0,41.5,33.0,85.0,55.0,34.0,10.0,5.6,0.0,0.0,6.0
237,1,7,2019,21,85,2019-01-21,67.0,49.8,29.0,92.0,72.7,48.0,22.0,10.2,0.0,0.0,0.0
238,1,7,2019,22,353,2019-01-22,71.0,60.9,44.0,87.0,75.4,61.0,25.0,12.0,5.0,0.0,1.0
239,1,7,2019,23,260,2019-01-23,56.0,43.3,31.0,89.0,48.6,26.0,24.0,12.8,0.0,1.0,2.0
240,1,7,2019,24,329,2019-01-24,64.0,45.0,27.0,89.0,60.4,27.0,18.0,6.0,0.0,0.0,3.0
241,1,7,2019,25,242,2019-01-25,60.0,48.3,35.0,89.0,68.6,42.0,12.0,4.1,0.0,0.0,4.0
242,1,7,2019,26,76,2019-01-26,64.0,51.4,39.0,93.0,81.1,54.0,10.0,5.1,0.0,0.0,5.0
243,1,7,2019,27,40,2019-01-27,67.0,51.6,39.0,100.0,77.3,23.0,9.0,3.5,0.0,1.0,6.0
244,1,7,2019,28,316,2019-01-28,71.0,55.5,38.0,97.0,65.0,39.0,30.0,13.5,3.0,0.0,0.0
245,1,7,2019,29,342,2019-01-29,49.0,43.6,37.0,65.0,43.0,31.0,24.0,12.5,0.0,0.0,1.0
246,1,7,2019,30,302,2019-01-30,55.0,47.4,37.0,76.0,56.9,37.0,12.0,5.0,0.0,0.0,2.0
247,1,7,2019,31,326,2019-01-31,61.0,54.6,48.0,93.0,83.1,71.0,12.0,3.5,0.0,0.0,3.0
248,1,8,2019,1,31,2019-01-01,46.0,41.5,36.0,97.0,83.5,76.0,21.0,11.2,0.0,0.0,1.0
249,1,8,2019,2,37,2019-01-02,41.0,38.3,37.0,97.0,92.2,79.0,15.0,10.8,8.0,1.0,2.0
250,1,8,2019,3,131,2019-01-03,52.0,40.5,31.0,97.0,85.4,53.0,13.0,7.5,0.0,1.0,3.0
251,1,8,2019,4,231,2019-01-04,67.0,46.0,30.0,96.0,66.7,31.0,10.0,3.8,0.0,1.0,4.0
252,1,8,2019,5,79,2019-01-05,73.0,49.1,32.0,93.0,66.4,24.0,13.0,4.3,0.0,0.0,5.0
253,1,8,2019,6,65,2019-01-06,75.0,53.9,34.0,100.0,84.7,53.0,17.0,7.6,0.0,0.0,6.0
254,1,8,2019,7,306,2019-01-07,76.0,67.2,58.0,97.0,82.8,58.0,14.0,8.0,3.0,0.0,0.0
255,1,8,2019,8,405,2019-01-08,77.0,61.6,52.0,100.0,78.9,42.0,20.0,4.4,0.0,0.0,1.0
256,1,8,2019,9,377,2019-01-09,62.0,53.5,43.0,76.0,45.8,35.0,17.0,12.1,0.0,0.0,2.0
257,1,8,2019,10,389,2019-01-10,60.0,51.2,40.0,86.0,56.5,32.0,10.0,3.3,0.0,0.0,3.0
258,1,8,2019,11,411,2019-01-11,63.0,55.0,43.0,97.0,82.5,65.0,12.0,4.4,0.0,0.0,4.0
259,1,8,2019,12,118,2019-01-12,62.0,54.9,42.0,97.0,72.8,42.0,17.0,8.3,0.0,1.0,5.0
260,1,8,2019,13,78,2019-01-13,53.0,45.6,38.0,79.0,66.1,54.0,15.0,12.3,6.0,0.0,6.0
261,1,8,2019,14,352,2019-01-14,50.0,43.8,36.0,86.0,70.2,57.0,14.0,6.9,0.0,0.0,0.0
262,1,8,2019,15,419,2019-01-15,51.0,49.4,47.0,86.0,74.5,63.0,9.0,4.0,0.0,0.0,1.0
263,1,8,2019,16,438,2019-01-16,58.0,54.3,50.0,96.0,90.5,83.0,7.0,2.5,0.0,0.0,2.0
264,1,8,2019,17,400,2019-01-17,77.0,61.2,48.0,96.0,75.6,32.0,9.0,4.6,0.0,1.0,3.0
265,1,8,2019,18,443,2019-01-18,66.0,59.9,50.0,97.0,92.6,84.0,17.0,8.8,0.0,0.0,4.0
266,1,8,2019,19,97,2019-01-19,65.0,51.6,35.0,78.0,46.6,31.0,25.0,17.3,8.0,1.0,5.0
267,1,8,2019,20,125,2019-01-20,55.0,41.5,33.0,85.0,55.0,34.0,10.0,5.6,0.0,0.0,6.0
268,1,8,2019,21,196,2019-01-21,67.0,49.8,29.0,92.0,72.7,48.0,22.0,10.2,0.0,0.0,0.0
269,1,8,2019,22,478,2019-01-22,71.0,60.9,44.0,87.0,75.4,61.0,25.0,12.0,5.0,0.0,1.0
270,1,8,2019,23,535,2019-01-23,56.0,43.3,31.0,89.0,48.6,26.0,24.0,12.8,0.0,1.0,2.0
271,1,8,2019,24,495,2019-01-24,64.0,45.0,27.0,89.0,60.4,27.0,18.0,6.0,0.0,0.0,3.0
272,1,8,2019,25,579,2019-01-25,60.0,48.3,35.0,89.0,68.6,42.0,12.0,4.1,0.0,0.0,4.0
273,1,8,2019,26,177,2019-01-26,64.0,51.4,39.0,93.0,81.1,54.0,10.0,5.1,0.0,0.0,5.0
274,1,8,2019,27,107,2019-01-27,67.0,51.6,39.0,100.0,77.3,23.0,9.0,3.5,0.0,1.0,6.0
275,1,8,2019,28,659,2019-01-28,71.0,55.5,38.0,97.0,65.0,39.0,30.0,13.5,3.0,0.0,0.0
276,1,8,2019,29,555,2019-01-29,49.0,43.6,37.0,65.0,43.0,31.0,24.0,12.5,0.0,0.0,1.0
277,1,8,2019,30,624,2019-01-30,55.0,47.4,37.0,76.0,56.9,37.0,12.0,5.0,0.0,0.0,2.0
278,1,8,2019,31,570,2019-01-31,61.0,54.6,48.0,93.0,83.1,71.0,12.0,3.5,0.0,0.0,3.0
279,1,9,2019,1,142,2019-01-01,46.0,41.5,36.0,97.0,83.5,76.0,21.0,11.2,0.0,0.0,1.0
280,1,9,2019,2,45,2019-01-02,41.0,38.3,37.0,97.0,92.2,79.0,15.0,10.8,8.0,1.0,2.0
281,1,9,2019,3,130,2019-01-03,52.0,40.5,31.0,97.0,85.4,53.0,13.0,7.5,0.0,1.0,3.0
282,1,9,2019,4,247,2019-01-04,67.0,46.0,30.0,96.0,66.7,31.0,10.0,3.8,0.0,1.0,4.0
283,1,9,2019,5,160,2019-01-05,73.0,49.1,32.0,93.0,66.4,24.0,13.0,4.3,0.0,0.0,5.0
284,1,9,2019,6,148,2019-01-06,75.0,53.9,34.0,100.0,84.7,53.0,17.0,7.6,0.0,0.0,6.0
285,1,9,2019,7,242,2019-01-07,76.0,67.2,58.0,97.0,82.8,58.0,14.0,8.0,3.0,0.0,0.0
286,1,9,2019,8,304,2019-01-08,77.0,61.6,52.0,100.0,78.9,42.0,20.0,4.4,0.0,0.0,1.0
287,1,9,2019,9,300,2019-01-09,62.0,53.5,43.0,76.0,45.8,35.0,17.0,12.1,0.0,0.0,2.0
288,1,9,2019,10,324,2019-01-10,60.0,51.2,40.0,86.0,56.5,32.0,10.0,3.3,0.0,0.0,3.0
289,1,9,2019,11,356,2019-01-11,63.0,55.0,43.0,97.0,82.5,65.0,12.0,4.4,0.0,0.0,4.0
290,1,9,2019,12,283,2019-01-12,62.0,54.9,42.0,97.0,72.8,42.0,17.0,8.3,0.0,1.0,5.0
291,1,9,2019,13,163,2019-01-13,53.0,45.6,38.0,79.0,66.1,54.0,15.0,12.3,6.0,0.0,6.0
292,1,9,2019,14,284,2019-01-14,50.0,43.8,36.0,86.0,70.2,57.0,14.0,6.9,0.0,0.0,0.0
293,1,9,2019,15,316,2019-01-15,51.0,49.4,47.0,86.0,74.5,63.0,9.0,4.0,0.0,0.0,1.0
294,1,9,2019,16,310,2019-01-16,58.0,54.3,50.0,96.0,90.5,83.0,7.0,2.5,0.0,0.0,2.0
295,1,9,2019,17,315,2019-01-17,77.0,61.2,48.0,96.0,75.6,32.0,9.0,4.6,0.0,1.0,3.0
296,1,9,2019,18,381,2019-01-18,66.0,59.9,50.0,97.0,92.6,84.0,17.0,8.8,0.0,0.0,4.0
297,1,9,2019,19,212,2019-01-19,65.0,51.6,35.0,78.0,46.6,31.0,25.0,17.3,8.0,1.0,5.0
298,1,9,2019,20,302,2019-01-20,55.0,41.5,33.0,85.0,55.0,34.0,10.0,5.6,0.0,0.0,6.0
299,1,9,2019,21,296,2019-01-21,67.0,49.8,29.0,92.0,72.7,48.0,22.0,10.2,0.0,0.0,0.0
300,1,9,2019,22,685,2019-01-22,71.0,60.9,44.0,87.0,75.4,61.0,25.0,12.0,5.0,0.0,1.0
301,1,9,2019,23,576,2019-01-23,56.0,43.3,31.0,89.0,48.6,26.0,24.0,12.8,0.0,1.0,2.0
302,1,9,2019,24,783,2019-01-24,64.0,45.0,27.0,89.0,60.4,27.0,18.0,6.0,0.0,0.0,3.0
303,1,9,2019,25,576,2019-01-25,60.0,48.3,35.0,89.0,68.6,42.0,12.0,4.1,0.0,0.0,4.0
304,1,9,2019,26,313,2019-01-26,64.0,51.4,39.0,93.0,81.1,54.0,10.0,5.1,0.0,0.0,5.0
305,1,9,2019,27,325,2019-01-27,67.0,51.6,39.0,100.0,77.3,23.0,9.0,3.5,0.0,1.0,6.0
306,1,9,2019,28,762,2019-01-28,71.0,55.5,38.0,97.0,65.0,39.0,30.0,13.5,3.0,0.0,0.0
307,1,9,2019,29,794,2019-01-29,49.0,43.6,37.0,65.0,43.0,31.0,24.0,12.5,0.0,0.0,1.0
308,1,9,2019,30,731,2019-01-30,55.0,47.4,37.0,76.0,56.9,37.0,12.0,5.0,0.0,0.0,2.0
309,1,9,2019,31,830,2019-01-31,61.0,54.6,48.0,93.0,83.1,71.0,12.0,3.5,0.0,0.0,3.0
310,1,10,2019,1,197,2019-01-01,46.0,41.5,36.0,97.0,83.5,76.0,21.0,11.2,0.0,0.0,1.0
311,1,10,2019,2,51,2019-01-02,41.0,38.3,37.0,97.0,92.2,79.0,15.0,10.8,8.0,1.0,2.0
312,1,10,2019,3,150,2019-01-03,52.0,40.5,31.0,97.0,85.4,53.0,13.0,7.5,0.0,1.0,3.0
313,1,10,2019,4,262,2019-01-04,67.0,46.0,30.0,96.0,66.7,31.0,10.0,3.8,0.0,1.0,4.0
314,1,10,2019,5,309,2019-01-05,73.0,49.1,32.0,93.0,66.4,24.0,13.0,4.3,0.0,0.0,5.0
315,1,10,2019,6,288,2019-01-06,75.0,53.9,34.0,100.0,84.7,53.0,17.0,7.6,0.0,0.0,6.0
316,1,10,2019,7,261,2019-01-07,76.0,67.2,58.0,97.0,82.8,58.0,14.0,8.0,3.0,0.0,0.0
317,1,10,2019,8,304,2019-01-08,77.0,61.6,52.0,100.0,78.9,42.0,20.0,4.4,0.0,0.0,1.0
318,1,10,2019,9,291,2019-01-09,62.0,53.5,43.0,76.0,45.8,35.0,17.0,12.1,0.0,0.0,2.0
319,1,10,2019,10,267,2019-01-10,60.0,51.2,40.0,86.0,56.5,32.0,10.0,3.3,0.0,0.0,3.0
320,1,10,2019,11,338,2019-01-11,63.0,55.0,43.0,97.0,82.5,65.0,12.0,4.4,0.0,0.0,4.0
321,1,10,2019,12,500,2019-01-12,62.0,54.9,42.0,97.0,72.8,42.0,17.0,8.3,0.0,1.0,5.0
322,1,10,2019,13,356,2019-01-13,53.0,45.6,38.0,79.0,66.1,54.0,15.0,12.3,6.0,0.0,6.0
323,1,10,2019,14,228,2019-01-14,50.0,43.8,36.0,86.0,70.2,57.0,14.0,6.9,0.0,0.0,0.0
324,1,10,2019,15,279,2019-01-15,51.0,49.4,47.0,86.0,74.5,63.0,9.0,4.0,0.0,0.0,1.0
325,1,10,2019,16,209,2019-01-16,58.0,54.3,50.0,96.0,90.5,83.0,7.0,2.5,0.0,0.0,2.0
326,1,10,2019,17,288,2019-01-17,77.0,61.2,48.0,96.0,75.6,32.0,9.0,4.6,0.0,1.0,3.0
327,1,10,2019,18,361,2019-01-18,66.0,59.9,50.0,97.0,92.6,84.0,17.0,8.8,0.0,0.0,4.0
328,1,10,2019,19,450,2019-01-19,65.0,51.6,35.0,78.0,46.6,31.0,25.0,17.3,8.0,1.0,5.0
329,1,10,2019,20,535,2019-01-20,55.0,41.5,33.0,85.0,55.0,34.0,10.0,5.6,0.0,0.0,6.0
330,1,10,2019,21,421,2019-01-21,67.0,49.8,29.0,92.0,72.7,48.0,22.0,10.2,0.0,0.0,0.0
331,1,10,2019,22,541,2019-01-22,71.0,60.9,44.0,87.0,75.4,61.0,25.0,12.0,5.0,0.0,1.0
332,1,10,2019,23,558,2019-01-23,56.0,43.3,31.0,89.0,48.6,26.0,24.0,12.8,0.0,1.0,2.0
333,1,10,2019,24,584,2019-01-24,64.0,45.0,27.0,89.0,60.4,27.0,18.0,6.0,0.0,0.0,3.0
334,1,10,2019,25,594,2019-01-25,60.0,48.3,35.0,89.0,68.6,42.0,12.0,4.1,0.0,0.0,4.0
335,1,10,2019,26,628,2019-01-26,64.0,51.4,39.0,93.0,81.1,54.0,10.0,5.1,0.0,0.0,5.0
336,1,10,2019,27,576,2019-01-27,67.0,51.6,39.0,100.0,77.3,23.0,9.0,3.5,0.0,1.0,6.0
337,1,10,2019,28,675,2019-01-28,71.0,55.5,38.0,97.0,65.0,39.0,30.0,13.5,3.0,0.0,0.0
338,1,10,2019,29,568,2019-01-29,49.0,43.6,37.0,65.0,43.0,31.0,24.0,12.5,0.0,0.0,1.0
339,1,10,2019,30,646,2019-01-30,55.0,47.4,37.0,76.0,56.9,37.0,12.0,5.0,0.0,0.0,2.0
340,1,10,2019,31,610,2019-01-31,61.0,54.6,48.0,93.0,83.1,71.0,12.0,3.5,0.0,0.0,3.0
341,1,11,2019,1,408,2019-01-01,46.0,41.5,36.0,97.0,83.5,76.0,21.0,11.2,0.0,0.0,1.0
342,1,11,2019,2,63,2019-01-02,41.0,38.3,37.0,97.0,92.2,79.0,15.0,10.8,8.0,1.0,2.0
343,1,11,2019,3,221,2019-01-03,52.0,40.5,31.0,97.0,85.4,53.0,13.0,7.5,0.0,1.0,3.0
344,1,11,2019,4,460,2019-01-04,67.0,46.0,30.0,96.0,66.7,31.0,10.0,3.8,0.0,1.0,4.0
345,1,11,2019,5,612,2019-01-05,73.0,49.1,32.0,93.0,66.4,24.0,13.0,4.3,0.0,0.0,5.0
346,1,11,2019,6,511,2019-01-06,75.0,53.9,34.0,100.0,84.7,53.0,17.0,7.6,0.0,0.0,6.0
347,1,11,2019,7,416,2019-01-07,76.0,67.2,58.0,97.0,82.8,58.0,14.0,8.0,3.0,0.0,0.0
348,1,11,2019,8,419,2019-01-08,77.0,61.6,52.0,100.0,78.9,42.0,20.0,4.4,0.0,0.0,1.0
349,1,11,2019,9,453,2019-01-09,62.0,53.5,43.0,76.0,45.8,35.0,17.0,12.1,0.0,0.0,2.0
350,1,11,2019,10,393,2019-01-10,60.0,51.2,40.0,86.0,56.5,32.0,10.0,3.3,0.0,0.0,3.0
351,1,11,2019,11,573,2019-01-11,63.0,55.0,43.0,97.0,82.5,65.0,12.0,4.4,0.0,0.0,4.0
352,1,11,2019,12,818,2019-01-12,62.0,54.9,42.0,97.0,72.8,42.0,17.0,8.3,0.0,1.0,5.0
353,1,11,2019,13,612,2019-01-13,53.0,45.6,38.0,79.0,66.1,54.0,15.0,12.3,6.0,0.0,6.0
354,1,11,2019,14,340,2019-01-14,50.0,43.8,36.0,86.0,70.2,57.0,14.0,6.9,0.0,0.0,0.0
355,1,11,2019,15,403,2019-01-15,51.0,49.4,47.0,86.0,74.5,63.0,9.0,4.0,0.0,0.0,1.0
356,1,11,2019,16,326,2019-01-16,58.0,54.3,50.0,96.0,90.5,83.0,7.0,2.5,0.0,0.0,2.0
357,1,11,2019,17,515,2019-01-17,77.0,61.2,48.0,96.0,75.6,32.0,9.0,4.6,0.0,1.0,3.0
358,1,11,2019,18,540,2019-01-18,66.0,59.9,50.0,97.0,92.6,84.0,17.0,8.8,0.0,0.0,4.0
359,1,11,2019,19,710,2019-01-19,65.0,51.6,35.0,78.0,46.6,31.0,25.0,17.3,8.0,1.0,5.0
360,1,11,2019,20,720,2019-01-20,55.0,41.5,33.0,85.0,55.0,34.0,10.0,5.6,0.0,0.0,6.0
361,1,11,2019,21,558,2019-01-21,67.0,49.8,29.0,92.0,72.7,48.0,22.0,10.2,0.0,0.0,0.0
362,1,11,2019,22,562,2019-01-22,71.0,60.9,44.0,87.0,75.4,61.0,25.0,12.0,5.0,0.0,1.0
363,1,11,2019,23,609,2019-01-23,56.0,43.3,31.0,89.0,48.6,26.0,24.0,12.8,0.0,1.0,2.0
364,1,11,2019,24,638,2019-01-24,64.0,45.0,27.0,89.0,60.4,27.0,18.0,6.0,0.0,0.0,3.0
365,1,11,2019,25,819,2019-01-25,60.0,48.3,35.0,89.0,68.6,42.0,12.0,4.1,0.0,0.0,4.0
366,1,11,2019,26,880,2019-01-26,64.0,51.4,39.0,93.0,81.1,54.0,10.0,5.1,0.0,0.0,5.0
367,1,11,2019,27,936,2019-01-27,67.0,51.6,39.0,100.0,77.3,23.0,9.0,3.5,0.0,1.0,6.0
368,1,11,2019,28,773,2019-01-28,71.0,55.5,38.0,97.0,65.0,39.0,30.0,13.5,3.0,0.0,0.0
369,1,11,2019,29,604,2019-01-29,49.0,43.6,37.0,65.0,43.0,31.0,24.0,12.5,0.0,0.0,1.0
370,1,11,2019,30,756,2019-01-30,55.0,47.4,37.0,76.0,56.9,37.0,12.0,5.0,0.0,0.0,2.0
371,1,11,2019,31,654,2019-01-31,61.0,54.6,48.0,93.0,83.1,71.0,12.0,3.5,0.0,0.0,3.0
372,1,12,2019,1,704,2019-01-01,46.0,41.5,36.0,97.0,83.5,76.0,21.0,11.2,0.0,0.0,1.0
373,1,12,2019,2,28,2019-01-02,41.0,38.3,37.0,97.0,92.2,79.0,15.0,10.8,8.0,1.0,2.0
374,1,12,2019,3,320,2019-01-03,52.0,40.5,31.0,97.0,85.4,53.0,13.0,7.5,0.0,1.0,3.0
375,1,12,2019,4,678,2019-01-04,67.0,46.0,30.0,96.0,66.7,31.0,10.0,3.8,0.0,1.0,4.0
376,1,12,2019,5,963,2019-01-05,73.0,49.1,32.0,93.0,66.4,24.0,13.0,4.3,0.0,0.0,5.0
377,1,12,2019,6,717,2019-01-06,75.0,53.9,34.0,100.0,84.7,53.0,17.0,7.6,0.0,0.0,6.0
378,1,12,2019,7,574,2019-01-07,76.0,67.2,58.0,97.0,82.8,58.0,14.0,8.0,3.0,0.0,0.0
379,1,12,2019,8,666,2019-01-08,77.0,61.6,52.0,100.0,78.9,42.0,20.0,4.4,0.0,0.0,1.0
380,1,12,2019,9,591,2019-01-09,62.0,53.5,43.0,76.0,45.8,35.0,17.0,12.1,0.0,0.0,2.0
381,1,12,2019,10,636,2019-01-10,60.0,51.2,40.0,86.0,56.5,32.0,10.0,3.3,0.0,0.0,3.0
382,1,12,2019,11,773,2019-01-11,63.0,55.0,43.0,97.0,82.5,65.0,12.0,4.4,0.0,0.0,4.0
383,1,12,2019,12,1197,2019-01-12,62.0,54.9,42.0,97.0,72.8,42.0,17.0,8.3,0.0,1.0,5.0
384,1,12,2019,13,773,2019-01-13,53.0,45.6,38.0,79.0,66.1,54.0,15.0,12.3,6.0,0.0,6.0
385,1,12,2019,14,475,2019-01-14,50.0,43.8,36.0,86.0,70.2,57.0,14.0,6.9,0.0,0.0,0.0
386,1,12,2019,15,573,2019-01-15,51.0,49.4,47.0,86.0,74.5,63.0,9.0,4.0,0.0,0.0,1.0
387,1,12,2019,16,390,2019-01-16,58.0,54.3,50.0,96.0,90.5,83.0,7.0,2.5,0.0,0.0,2.0
388,1,12,2019,17,654,2019-01-17,77.0,61.2,48.0,96.0,75.6,32.0,9.0,4.6,0.0,1.0,3.0
389,1,12,2019,18,705,2019-01-18,66.0,59.9,50.0,97.0,92.6,84.0,17.0,8.8,0.0,0.0,4.0
390,1,12,2019,19,990,2019-01-19,65.0,51.6,35.0,78.0,46.6,31.0,25.0,17.3,8.0,1.0,5.0
391,1,12,2019,20,1076,2019-01-20,55.0,41.5,33.0,85.0,55.0,34.0,10.0,5.6,0.0,0.0,6.0
392,1,12,2019,21,770,2019-01-21,67.0,49.8,29.0,92.0,72.7,48.0,22.0,10.2,0.0,0.0,0.0
393,1,12,2019,22,849,2019-01-22,71.0,60.9,44.0,87.0,75.4,61.0,25.0,12.0,5.0,0.0,1.0
394,1,12,2019,23,704,2019-01-23,56.0,43.3,31.0,89.0,48.6,26.0,24.0,12.8,0.0,1.0,2.0
395,1,12,2019,24,960,2019-01-24,64.0,45.0,27.0,89.0,60.4,27.0,18.0,6.0,0.0,0.0,3.0
396,1,12,2019,25,1041,2019-01-25,60.0,48.3,35.0,89.0,68.6,42.0,12.0,4.1,0.0,0.0,4.0
397,1,12,2019,26,1332,2019-01-26,64.0,51.4,39.0,93.0,81.1,54.0,10.0,5.1,0.0,0.0,5.0
398,1,12,2019,27,1227,2019-01-27,67.0,51.6,39.0,100.0,77.3,23.0,9.0,3.5,0.0,1.0,6.0
399,1,12,2019,28,1059,2019-01-28,71.0,55.5,38.0,97.0,65.0,39.0,30.0,13.5,3.0,0.0,0.0
400,1,12,2019,29,877,2019-01-29,49.0,43.6,37.0,65.0,43.0,31.0,24.0,12.5,0.0,0.0,1.0
401,1,12,2019,30,898,2019-01-30,55.0,47.4,37.0,76.0,56.9,37.0,12.0,5.0,0.0,0.0,2.0
402,1,12,2019,31,943,2019-01-31,61.0,54.6,48.0,93.0,83.1,71.0,12.0,3.5,0.0,0.0,3.0
403,1,13,2019,1,755,2019-01-01,46.0,41.5,36.0,97.0,83.5,76.0,21.0,11.2,0.0,0.0,1.0
404,1,13,2019,2,42,2019-01-02,41.0,38.3,37.0,97.0,92.2,79.0,15.0,10.8,8.0,1.0,2.0
405,1,13,2019,3,401,2019-01-03,52.0,40.5,31.0,97.0,85.4,53.0,13.0,7.5,0.0,1.0,3.0
406,1,13,2019,4,788,2019-01-04,67.0,46.0,30.0,96.0,66.7,31.0,10.0,3.8,0.0,1.0,4.0
407,1,13,2019,5,1258,2019-01-05,73.0,49.1,32.0,93.0,66.4,24.0,13.0,4.3,0.0,0.0,5.0
408,1,13,2019,6,910,2019-01-06,75.0,53.9,34.0,100.0,84.7,53.0,17.0,7.6,0.0,0.0,6.0
409,1,13,2019,7,583,2019-01-07,76.0,67.2,58.0,97.0,82.8,58.0,14.0,8.0,3.0,0.0,0.0
410,1,13,2019,8,651,2019-01-08,77.0,61.6,52.0,100.0,78.9,42.0,20.0,4.4,0.0,0.0,1.0
411,1,13,2019,9,620,2019-01-09,62.0,53.5,43.0,76.0,45.8,35.0,17.0,12.1,0.0,0.0,2.0
412,1,13,2019,10,676,2019-01-10,60.0,51.2,40.0,86.0,56.5,32.0,10.0,3.3,0.0,0.0,3.0
413,1,13,2019,11,863,2019-01-11,63.0,55.0,43.0,97.0,82.5,65.0,12.0,4.4,0.0,0.0,4.0
414,1,13,2019,12,1403,2019-01-12,62.0,54.9,42.0,97.0,72.8,42.0,17.0,8.3,0.0,1.0,5.0
415,1,13,2019,13,992,2019-01-13,53.0,45.6,38.0,79.0,66.1,54.0,15.0,12.3,6.0,0.0,6.0
416,1,13,2019,14,555,2019-01-14,50.0,43.8,36.0,86.0,70.2,57.0,14.0,6.9,0.0,0.0,0.0
417,1,13,2019,15,500,2019-01-15,51.0,49.4,47.0,86.0,74.5,63.0,9.0,4.0,0.0,0.0,1.0
418,1,13,2019,16,391,2019-01-16,58.0,54.3,50.0,96.0,90.5,83.0,7.0,2.5,0.0,0.0,2.0
419,1,13,2019,17,628,2019-01-17,77.0,61.2,48.0,96.0,75.6,32.0,9.0,4.6,0.0,1.0,3.0
420,1,13,2019,18,827,2019-01-18,66.0,59.9,50.0,97.0,92.6,84.0,17.0,8.8,0.0,0.0,4.0
421,1,13,2019,19,1211,2019-01-19,65.0,51.6,35.0,78.0,46.6,31.0,25.0,17.3,8.0,1.0,5.0
422,1,13,2019,20,1352,2019-01-20,55.0,41.5,33.0,85.0,55.0,34.0,10.0,5.6,0.0,0.0,6.0
423,1,13,2019,21,874,2019-01-21,67.0,49.8,29.0,92.0,72.7,48.0,22.0,10.2,0.0,0.0,0.0
424,1,13,2019,22,786,2019-01-22,71.0,60.9,44.0,87.0,75.4,61.0,25.0,12.0,5.0,0.0,1.0
425,1,13,2019,23,698,2019-01-23,56.0,43.3,31.0,89.0,48.6,26.0,24.0,12.8,0.0,1.0,2.0
426,1,13,2019,24,849,2019-01-24,64.0,45.0,27.0,89.0,60.4,27.0,18.0,6.0,0.0,0.0,3.0
427,1,13,2019,25,985,2019-01-25,60.0,48.3,35.0,89.0,68.6,42.0,12.0,4.1,0.0,0.0,4.0
428,1,13,2019,26,1567,2019-01-26,64.0,51.4,39.0,93.0,81.1,54.0,10.0,5.1,0.0,0.0,5.0
429,1,13,2019,27,1485,2019-01-27,67.0,51.6,39.0,100.0,77.3,23.0,9.0,3.5,0.0,1.0,6.0
430,1,13,2019,28,978,2019-01-28,71.0,55.5,38.0,97.0,65.0,39.0,30.0,13.5,3.0,0.0,0.0
431,1,13,2019,29,717,2019-01-29,49.0,43.6,37.0,65.0,43.0,31.0,24.0,12.5,0.0,0.0,1.0
432,1,13,2019,30,819,2019-01-30,55.0,47.4,37.0,76.0,56.9,37.0,12.0,5.0,0.0,0.0,2.0
433,1,13,2019,31,829,2019-01-31,61.0,54.6,48.0,93.0,83.1,71.0,12.0,3.5,0.0,0.0,3.0
